"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1950537";"";"None";"464.54";"0";"4.90";"4";"COCCCN1C(/C=C/c2ccc(-n3cnc(C)c3)c(OC)c2)=NOC1(C)c1ccc(F)cc1";"IC50";"'='";"187.0";"nM";"6.73";"";"";"UO_0000065";"14.48";"0.27";"1.83";"11.01";"0";"CHEMBL1954129";"Modulation of gamma-secretase-mediated cleavage of human APP Swedish and London mutation expressed in HEK293 cells assessed as inhibition of amyloid beta42 production after 5 hrs by sandwich immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1949526";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"187.0"
"CHEMBL3087339";"";"None";"357.24";"1";"5.62";"22";"Cc1cc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)ccn1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL3086721";"";"None";"422.53";"1";"6.47";"65";"COc1ccc(-c2cccc(C(C)C(=O)Nc3ccc(-c4ccnc(C)c4)cc3)c2)cc1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"16.15";"0.29";"0.35";"13.32";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"0.15"
"CHEMBL3087032";"";"None";"409.41";"1";"5.69";"43";"Cc1cc(-c2ccc(NC(=O)C(C)c3cc(C#N)cc(C(F)(F)F)c3)cc2)ccn1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"12.59";"0.23";"-0.54";"7.84";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"7.0"
"CHEMBL3087021";"";"None";"439.36";"1";"5.67";"31";"Cc1cc(-c2ccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc2)ccn1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL3087341";"";"None";"438.37";"1";"6.28";"24";"Cc1cc(-c2ccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"14.46";"0.28";"0.06";"15.09";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"0.46"
"CHEMBL3087340";"";"None";"424.34";"1";"6.35";"23";"Cc1cc(-c2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL3087039";"";"None";"490.43";"1";"5.90";"17";"COc1cc(NS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1-c1ccnc(C)c1";"IC50";"'='";"530.0";"nM";"6.28";"";"";"UO_0000065";"12.80";"0.26";"0.38";"9.19";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"0.53"
"CHEMBL3087352";"";"None";"368.25";"0";"3.98";"9";"O=S(=O)(Nc1ccc(-n2ccnc2)cc1)c1cc(Cl)cc(Cl)c1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"15.42";"0.34";"1.70";"8.87";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"2.1"
"CHEMBL3087351";"";"None";"368.25";"0";"4.18";"8";"O=S(=O)(Nc1ccc(-c2cc[nH]n2)cc1)c1cc(Cl)cc(Cl)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL3087347";"";"None";"369.23";"0";"4.45";"1";"O=S(=O)(Nc1ccc(-c2cnco2)cc1)c1cc(Cl)cc(Cl)c1";"IC50";"'='";"1540.0";"nM";"5.81";"";"";"UO_0000065";"15.74";"0.35";"1.36";"8.05";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"1.54"
"CHEMBL175323";"";"None";"688.87";"2";"5.01";"9";"COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654703";"Inhibition of amyloid-beta production in Chinese hamster ovary (CHO) cells expressing human amyloid precursor protein (APP)";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137957";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"0.4"
"CHEMBL252671";"";"None";"569.51";"1";"4.81";"35";"CCN(CCCn1ccnc1)C(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1";"IC50";"'='";"0.06";"nM";"10.22";"";"";"UO_0000065";"17.95";"0.38";"5.41";"9.74";"0";"CHEMBL944907";"Inhibition of gamma secretase in human H4 cells assessed as reduction in amyloid beta40 level by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308507";"";"";"";"0.06"
"CHEMBL4647524";"";"None";"499.54";"0";"4.14";"20";"COc1cc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3n(n2)CCCCC3c2ccc(F)c(F)c2F)ncn1";"IC50";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"15.09";"0.29";"3.40";"9.31";"0";"CHEMBL4619095";"Modulation of gamma secretase in human H4 cells overexpressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in total amyloid beta (1 to 42 residues) production measured after 24 hrs by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4616706";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";"";"29.0"
"CHEMBL4638982";"";"None";"452.51";"0";"3.52";"34";"Cc1cc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3n(n2)CCCN3c2ccc(F)c(F)c2)cnn1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"16.88";"0.32";"4.12";"10.18";"0";"CHEMBL4619095";"Modulation of gamma secretase in human H4 cells overexpressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in total amyloid beta (1 to 42 residues) production measured after 24 hrs by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4616706";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";"";"23.0"
"CHEMBL369416";"";"None";"640.82";"1";"4.42";"31c";"COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"9.98";"0.19";"1.98";"4.37";"0";"CHEMBL917206";"Inhibition of gamma secretase in CHO cells expressing human APP by ELISA";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1149274";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308072";"";"";"";"0.4"
"CHEMBL1079451";"";"None";"493.73";"1";"9.52";"8a, BSc3770";"CCCCCCCCCCCCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21";"IC50";"'>'";"80000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115731";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta40 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"80.0"
"CHEMBL1079987";"";"None";"502.10";"2";"8.27";"17e, BSc3938";"CCCCCCCCCCCCO/N=C(/c1ccc(Cl)cc1)c1ccc(OC(C)(C)C(=O)O)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115732";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta42 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"40.0"
"CHEMBL589505";"";"None";"586.78";"2";"5.85";"22";"COc1ccc(N2CCN(c3nc(Nc4cc(C(C)(C)C)ccc4C)cc(C(=O)NCC4CCCO4)n3)CC2(C)C)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1074800";"Inhibition of gamma-secretase-mediated NotchdeltaE cleavage in human HeLa cells by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1157732";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308376";"";"";"";"50000.0"
"CHEMBL1081782";"";"None";"558.20";"2";"9.83";"17g, BSc3940";"CCCCCCCCCCCCCCCCO/N=C(/c1ccc(Cl)cc1)c1ccc(OC(C)(C)C(=O)O)cc1";"IC50";"'>'";"80000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115731";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta40 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"80.0"
"CHEMBL1081782";"";"None";"558.20";"2";"9.83";"17g, BSc3940";"CCCCCCCCCCCCCCCCO/N=C(/c1ccc(Cl)cc1)c1ccc(OC(C)(C)C(=O)O)cc1";"IC50";"'>'";"80000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115732";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta42 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"80.0"
"CHEMBL1075794";"";"None";"805.80";"2";"10.84";"18c, BSc3943";"CC(C)(Oc1ccc(/C(=N\OCCCCCCCCCCO/N=C(/c2ccc(Cl)cc2)c2ccc(OC(C)(C)C(=O)O)cc2)c2ccc(Cl)cc2)cc1)C(=O)O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115731";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta40 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"40.0"
"CHEMBL584118";"";"None";"410.88";"0";"2.19";"rac-36";"CCOC(=O)N1CC2Cc3[nH]ncc3C(C1)N2S(=O)(=O)c1ccc(Cl)cc1";"IC50";"'='";"202.0";"nM";"6.70";"";"";"UO_0000065";"16.29";"0.34";"4.50";"7.00";"0";"CHEMBL1037933";"Inhibition of gamma secretase in human IMR32 cells assessed as inhibition of Abeta40 site cleavage by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156139";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307656";"";"";"";"202.0"
"CHEMBL1642178";"";"None";"437.30";"0";"4.36";"19";"COc1cc(/C=C/c2nc3cc(Br)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"14.79";"0.32";"2.11";"8.89";"0";"CHEMBL1648350";"Inhibition of gamma-secretase in human SH-SY5Y cells overexpressing APP assessed as amyloid beta-40 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"0.34"
"CHEMBL1642183";"";"None";"404.50";"0";"4.15";"24";"COc1cc(/C=C/c2nc3sc4c(c3c(=O)[nH]2)CCC4)ccc1-n1cnc(C)c1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"15.90";"0.30";"2.28";"8.83";"0";"CHEMBL1648350";"Inhibition of gamma-secretase in human SH-SY5Y cells overexpressing APP assessed as amyloid beta-40 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"0.37"
"CHEMBL1642174";"";"None";"358.40";"0";"3.60";"15";"COc1cc(/C=C/c2nc3ccccc3c(=O)[nH]2)ccc1-n1cnc(C)c1";"IC50";"'='";"3890.0";"nM";"5.41";"";"";"UO_0000065";"15.10";"0.27";"1.81";"7.43";"0";"CHEMBL1648350";"Inhibition of gamma-secretase in human SH-SY5Y cells overexpressing APP assessed as amyloid beta-40 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"3.89"
"CHEMBL3127905";"";"None";"450.39";"0";"3.04";"50";"Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(F)cc2C(F)(F)F)C3=O)cn1";"IC50";"'='";"252.0";"nM";"6.60";"";"";"UO_0000065";"14.65";"0.28";"3.56";"9.51";"0";"CHEMBL3130201";"Modulation of gamma-secretase (unknown origin) expressed in CHO cells overexpressing human wild type APP assessed as reduction of amyloid beta 42 level after 24 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3124856";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3308072";"";"";"";"252.0"
"CHEMBL3134498";"";"None";"723.91";"2";"5.70";"CBAP";"C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H]1N=C(C2CCCCC2)c2ccccc2NC1=O";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"10.43";"0.19";"1.85";"4.77";"0";"CHEMBL3135356";"Inhibition of gamma-secretase (unknown origin) expressed in CHO cells transfected with APP assessed as amyloid-beta42 production by cell based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3132746";"1";"Scientific Literature";"Medchemcomm";"2014";"CHEMBL3308072";"";"";"";"28.0"
"CHEMBL2206027";"";"None";"324.38";"0";"4.82";"16x";"Cn1c2ccccc2c2cc(/C=C3\C(=O)Nc4ccccc43)ccc21";"IC50";"'='";"27600.0";"nM";"4.56";"";"";"UO_0000065";"14.05";"0.25";"-0.26";"13.40";"0";"CHEMBL2212885";"Inhibition of gamma secretase in human H4 cells expressing APP695 assessed as inhibition of Abeta42 production after 20 to 24 hrs by liquid phase electrochemiluminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2203085";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308507";"";"";"";"27.6"
"CHEMBL2206021";"";"None";"386.84";"1";"5.28";"16r";"N#Cc1cccc(COc2ccc(/C=C3\C(=O)Nc4ccc(Cl)cc43)cc2)c1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2212885";"Inhibition of gamma secretase in human H4 cells expressing APP695 assessed as inhibition of Abeta42 production after 20 to 24 hrs by liquid phase electrochemiluminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2203085";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308507";"";"";"";"40.0"
"CHEMBL4439734";"";"None";"404.54";"1";"5.14";"22a";"CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)cc3)cs1)CCCC2";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"15.28";"0.29";"1.04";"10.21";"0";"CHEMBL4703138";"Modulation of gamma secretase in human SH-SY5Y cells overexpressing wild type APP751 assessed as inhibition of amyloid beta (35 to 42 residues) formation incubated for overnight by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699542";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 12.0 hr";"MODULATOR";"";"660.0"
"CHEMBL4759038";"";"None";"422.56";"1";"5.09";"32c";"COc1cc(-c2csc(Nc3cc(C(C)(C)C)nn3C)n2)ccc1-n1cnc(C)c1";"IC50";"'='";"253.0";"nM";"6.60";"";"";"UO_0000065";"15.61";"0.30";"1.51";"9.45";"0";"CHEMBL4703138";"Modulation of gamma secretase in human SH-SY5Y cells overexpressing wild type APP751 assessed as inhibition of amyloid beta (35 to 42 residues) formation incubated for overnight by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699542";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 12.0 hr";"MODULATOR";"";"253.0"
"CHEMBL4637679";"";"None";"492.57";"1";"6.06";"13";"COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)cc(F)c2)[C@@H]3C(C)C)ccc1-n1cnc(C)c1";"IC50";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"14.10";"0.26";"0.89";"13.39";"0";"CHEMBL4630545";"Modulation of gamma secretase in HEK293 cells transfected with human APP with Swedish and London familial AD mutation assessed as reduction in Abeta42 levels incubated for 5 hrs by sandwich immuno-assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4627416";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307715";"";"";"";"113.0"
"CHEMBL2337154";"";"None";"1382.76";"None";"None";"11";"CC(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H](CO)CC(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1C(N)=O";"IC50";"'='";"41.3";"nM";"7.38";"";"";"UO_0000065";"5.34";"None";"None";"None";"0";"CHEMBL2343859";"Inhibition of gamma-secretase in human HEK293 cells expressing APPNL/NotchDeltaE/EGFP/UAS-firefly luciferase assessed as inhibition of notch intracellular cytoplasmic domain secretion by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2331477";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";"";"0.0413"
